X-axis,Y-axis
-128.6606567,-560.3552596
-128.698193,-559.3399193
-128.7242859,-558.3374609
-128.7388598,-557.3247454
-128.7407546,-556.3030157
-128.7291704,-555.2962805
-128.7030538,-554.282479
-128.6654178,-553.280821
-128.6224053,-552.2796489
-128.5742799,-551.2737614
-128.5214743,-550.2668758
-128.464422,-549.2624589
-128.4035562,-548.2637385
-128.3382466,-547.2578311
-128.2686752,-546.2465613
-128.1962554,-545.2481847
-128.1201097,-544.2484109
-128.0404256,-543.2487588
-127.957392,-542.2506689
-127.8696462,-541.2379237
-127.7787719,-540.2289338
-127.684963,-539.2249606
-127.5884146,-538.2271954
-127.4874465,-537.2183227
-127.3839714,-536.2174741
-127.2761513,-535.2068812
-127.166062,-534.2059885
-127.0517068,-533.1966195
-126.9353251,-532.1984927
-126.8147612,-531.1930664
-126.6924175,-530.2002961
-126.5659794,-529.2013159
-126.4354118,-528.1965277
-126.3006791,-527.1863332
-126.1645109,-526.1910857
-126.024272,-525.1914069
-125.8799292,-524.1876752
-125.7314491,-523.1802695
-125.5818924,-522.1898122
-125.428299,-521.1965463
-125.2706373,-520.2008282
-125.1088761,-519.2030143
-124.9429839,-518.203461
-124.7729293,-517.2025246
-124.5986811,-516.2005616
-124.4202077,-515.1979283
-124.2374779,-514.1949812
-124.0504603,-513.1920765
-123.8591235,-512.1895708
-123.6634361,-511.1878203
-123.4633668,-510.1871814
-123.2588841,-509.1880106
-123.0499567,-508.1906642
-122.8365532,-507.1954987
-122.6186423,-506.2028703
-122.3961926,-505.2131355
-122.1691726,-504.2266506
-121.9375511,-503.2437721
-121.7012966,-502.2648564
-121.4603778,-501.2902597
-121.2147633,-500.3203385
-120.9592633,-499.3358125
-120.698808,-498.3569046
-120.433364,-497.3839932
-120.162898,-496.4174572
-119.8818145,-495.4385511
-119.595436,-494.4670735
-119.3037273,-493.5034265
-119.0066528,-492.5480118
-118.6981922,-491.5827559
-118.3840791,-490.626902
-118.05807,-489.6627824
-117.7261104,-488.7093233
-117.3881604,-487.7669757
-117.0376321,-486.8187426
-116.680802,-485.8829895
-116.3108428,-484.9432298
-115.9273498,-484.0007144
-115.5369417,-483.073188
-115.1324123,-482.145041
-114.7206206,-481.2335352
-114.2940991,-480.3236989
-113.8524029,-479.4170599
-113.3950746,-478.5152248
-112.9216445,-477.6198813
-112.4316301,-476.7328012
-111.9245359,-475.855843
-111.3998532,-474.990955
-110.8570597,-474.1401779
-110.2956194,-473.3056477
-109.7149824,-472.4895989
-109.1056711,-471.6829252
-108.4756802,-470.9005514
-107.8151431,-470.1347312
-107.1323411,-469.3997044
-106.4169961,-468.6892184
-105.6722433,-468.0109744
-104.9131039,-467.3592909
-104.1371282,-466.722904
-103.3448319,-466.1019529
-102.5367308,-465.496577
-101.723472,-464.9140112
-100.8957918,-464.3469131
-100.0541874,-463.795417
-99.19915576,-463.259657
-98.33119408,-462.7397673
-97.4617423,-462.242005
-96.58064156,-461.7599838
-95.68837077,-461.2938331
-94.78540885,-460.8436823
-93.87223472,-460.4096606
-92.96092175,-459.9970185
-92.04057846,-459.6003556
-91.11166605,-459.2197962
-90.17464568,-458.8554649
-89.22997854,-458.5074863
-88.2781258,-458.1759849
-87.31954864,-457.8610852
-86.35470825,-457.5629118
-85.3840658,-457.2815892
-84.40808247,-457.0172419
-83.42721944,-456.7699944
-82.44193788,-456.5399713
-81.45269898,-456.3272971
-80.45996392,-456.1320963
-79.46419387,-455.9544936
-78.46585001,-455.7946133
-77.46539352,-455.65258
-76.46328559,-455.5285183
-75.45998738,-455.4225527
-74.45596008,-455.3348077
-73.45166486,-455.2654078
-72.44756291,-455.2144776
-71.44411541,-455.1821417
-70.44178353,-455.1685244
-69.44102844,-455.1737505
-68.4296844,-455.1983727
-67.42090917,-455.2425752
-66.41518167,-455.3064875
-65.41298082,-455.3902387
-64.41478552,-455.4939582
-63.4210747,-455.6177754
-62.42000137,-455.7637486
-61.42451338,-455.9305919
-60.43510784,-456.1184394
-59.45228185,-456.3274253
-58.4765325,-456.557684
-57.50835689,-456.8093496
-56.53645151,-457.0860645
-55.57333321,-457.384995
-54.61951775,-457.7062803
-53.67552086,-458.0500597
-52.74185827,-458.4164726
-51.81904574,-458.805658
-50.90759898,-459.2177554
-49.99713891,-459.6583535
-49.09938677,-460.1227128
-48.21487738,-460.6109778
-47.34551999,-461.1224599
-46.48563771,-461.6642829
-45.65474763,-462.2274399
-44.83492989,-462.8248374
-44.04453618,-463.4438687
-43.26689239,-464.0983554
-42.51903653,-464.7747239
-41.80049894,-465.4726192
-41.09644573,-466.2072126
-40.42198154,-466.9635097
-39.77660609,-467.7411319
-39.15981911,-468.5397011
-38.57112033,-469.3588387
-38.01000948,-470.1981664
-37.47598628,-471.0573059
-36.96855046,-471.9358787
-36.48720176,-472.8335066
-36.04067732,-473.7305334
-35.61821506,-474.6451116
-35.21934533,-475.5768859
-34.84359847,-476.525501
-34.49778482,-477.4698986
-34.17323038,-478.4297548
-33.86949483,-479.4047366
-33.59208421,-480.3728392
-33.33376356,-481.3547864
-33.09924612,-482.328
-32.88220021,-483.3138601
-32.68224051,-484.3120755
-32.50296399,-485.2992619
-32.33927818,-486.2976979
-32.19082341,-487.3071116
-32.06018041,-488.3033875
-31.94339001,-489.3096234
-31.84011707,-490.3255658
-31.75202083,-491.3264391
-31.67617487,-492.3360848
-31.61226743,-493.3542672
-31.56112599,-494.3556172
-31.52076155,-495.3646491
-31.49088459,-496.3811439
-31.47120562,-497.4048826
-31.46156094,-498.4097934
-31.46106716,-499.4211793
-31.46945596,-500.4388374
-31.486459,-501.4625648
-31.51105591,-502.465687
-31.543328,-503.4741908
-31.58302706,-504.4878885
-31.62990485,-505.5065923
-31.68371317,-506.5301145
-31.74252842,-507.531153
-31.80744977,-508.5364083
-31.87824808,-509.5457071
-31.95469423,-510.5588761
-32.03655909,-511.5757421
-32.12361351,-512.5961318
-32.21307825,-513.5921605
-32.30702785,-514.5912014
-32.40525129,-515.5930946
-32.50753749,-516.5976807
-32.61367542,-517.6047999
-32.72345402,-518.6142927
-32.83666223,-519.6259994
-32.953089,-520.6397605
-33.07252329,-521.6554162
-33.19475404,-522.6728069
-33.31957019,-523.6917731
-33.4467607,-524.7121551
-33.57249402,-525.7053988
-33.70007818,-526.6996832
-33.82931923,-527.6948616
-33.96002322,-528.6907873
-34.09199621,-529.6873136
-34.22504425,-530.6842938
-34.35897339,-531.6815812
-34.49358967,-532.6790291
-34.62869916,-533.6764909
-34.76410791,-534.6738198
-34.89962196,-535.6708692
-35.03504736,-536.6674923
-35.17019018,-537.6635426
-35.30485645,-538.6588732
-35.43885224,-539.6533375
-35.57198359,-540.6467888
-35.70405656,-541.6390804
-35.8385946,-542.6583589
-35.97159666,-543.6760957
-36.10285171,-544.6921311
-36.23214868,-545.7063055
-36.35927653,-546.7184594
-36.48402419,-547.728433
-36.60618063,-548.7360669
-36.72553479,-549.7412012
-36.84187561,-550.7436764
-36.95499205,-551.743333
-37.06467305,-552.7400111
-37.17359887,-553.7611034
-37.27844367,-554.7787076
-37.37897832,-555.7926504
-37.47497369,-556.8027587
-37.56620064,-557.808859
-37.65243004,-558.8107781
-37.73343275,-559.8083426
-37.81094359,-560.8281537
-37.8824515,-561.8430012
-37.94770826,-562.8526973
-38.00646566,-563.8570543
-38.05847548,-564.8558845
-38.10457734,-565.8750558
-38.14304203,-566.888005
-38.1736012,-567.8945289
-38.19598653,-568.8944247
-38.2101738,-569.912861
-38.2151909,-570.9238925
-38.21074832,-571.9273001
-38.19607433,-572.9476516
-38.17084584,-573.9595276
-38.13475107,-574.9626921
-38.08618297,-575.9810448
-38.02554976,-576.989755
-37.9525163,-577.9885693
-37.86454734,-579.0006479
-37.76286966,-580.0018161
-37.64426155,-581.0146893
-37.51053777,-582.0155625
-37.35982548,-583.0196218
-37.19343009,-584.0390256
-37.0142488,-585.057183
-36.8223725,-586.0740355
-36.62515197,-587.0545309
-36.41626339,-588.0337024
-36.1957886,-589.0114972
-35.96380939,-589.9878626
-35.72040758,-590.9627456
-35.46566499,-591.9360937
-35.19966342,-592.9078539
-34.92248468,-593.8779736
-34.6342106,-594.8463999
-34.33492298,-595.8130802
-34.02470363,-596.7779615
-33.70363437,-597.7409911
-33.37179701,-598.7021163
-33.02927336,-599.6612843
-32.67614523,-600.6184423
-32.31249445,-601.5735375
-31.93840281,-602.5265171
-31.55395213,-603.4773285
-31.15922422,-604.4259187
-30.7543009,-605.3722351
-30.33926398,-606.3162248
-29.91419527,-607.2578352
-29.47917659,-608.1970133
-29.03428973,-609.1337064
-28.59602245,-610.0345434
-28.14872872,-610.9329734
-27.69248189,-611.828949
-27.22735531,-612.722423
-26.75342235,-613.6133479
-26.27075637,-614.5016766
-25.77943071,-615.3873616
-25.27951873,-616.2703557
-24.77109379,-617.1506115
-24.25422925,-618.0280817
-23.72899846,-618.9027189
-23.19547478,-619.774476
-22.65373156,-620.6433055
-22.10384217,-621.5091601
-21.54587995,-622.3719926
-20.97991826,-623.2317555
-20.40603046,-624.0884016
-19.8242899,-624.9418836
-19.23476995,-625.792154
-18.63754395,-626.6391657
-18.03268526,-627.4828713
-17.44308334,-628.2921597
-16.84653717,-629.0982961
-16.24311226,-629.9012385
-15.63287411,-630.7009444
-15.01588823,-631.4973717
-14.39222011,-632.2904781
-13.76193527,-633.0802213
-13.1250992,-633.8665592
-12.4817774,-634.6494493
-11.83203539,-635.4288496
-11.17593867,-636.2047177
-10.51355274,-636.9770113
-9.844943096,-637.7456883
-9.170175251,-638.5107063
-8.489314707,-639.2720232
-7.802426966,-640.0295966
-7.109577533,-640.7833843
-6.410831911,-641.533344
-5.706255603,-642.2794336
-4.995914114,-643.0216106
-4.279872946,-643.759833
-3.558197604,-644.4940584
-2.83095359,-645.2242446
-2.098206409,-645.9503493
-1.360021564,-646.6723302
-0.616464559,-647.3901452
0.132399103,-648.1037519
0.886503918,-648.8131081
1.645784383,-649.5181716
2.410174994,-650.2189001
3.179610247,-650.9152513
3.95402464,-651.607183
4.733352667,-652.2946529
5.517528826,-652.9776188
6.2760554,-653.63003
7.03894555,-654.2782002
7.806141044,-654.9220921
8.577583649,-655.561668
9.353215132,-656.1968903
10.13297726,-656.8277216
10.91681181,-657.4541241
11.70466053,-658.0760604
12.4964652,-658.693493
13.2921676,-659.3063841
14.09170947,-659.9146963
14.8950326,-660.5183921
15.70207874,-661.1174337
16.51278967,-661.7117838
17.32710716,-662.3014046
18.14497297,-662.8862588
18.96632886,-663.4663086
19.79111662,-664.0415165
20.61927799,-664.611845
21.45075476,-665.1772564
22.28548869,-665.7377133
23.12342155,-666.2931781
23.9644951,-666.8436132
24.80865112,-667.388981
25.65583136,-667.929244
26.5059776,-668.4643645
27.35903161,-668.9943052
28.21493514,-669.5190283
29.07362998,-670.0384963
29.93505789,-670.5526717
30.79916063,-671.0615169
31.66587997,-671.5649943
32.53515768,-672.0630664
33.40693553,-672.5556955
34.28115529,-673.0428442
35.15775872,-673.5244749
36.07189228,-674.0194769
36.98847555,-674.5084277
37.907443,-674.9912851
38.82872913,-675.4680067
39.75226845,-675.9385504
40.67799545,-676.402874
41.60584462,-676.860935
42.53575046,-677.3126914
43.46764747,-677.7581007
44.40147014,-678.1971209
45.33715298,-678.6297096
46.27463047,-679.0558245
47.21383711,-679.4754235
48.15470741,-679.8884642
49.09717585,-680.2949045
50.04117693,-680.694702
50.98664515,-681.0878145
51.93351501,-681.4741997
52.881721,-681.8538154
53.83119761,-682.2266194
54.78187935,-682.5925693
55.73370071,-682.951623
56.68659619,-683.3037381
57.64050029,-683.6488725
58.59534749,-683.9869838
59.5510723,-684.3180298
60.50760921,-684.6419683
61.46489272,-684.958757
62.42285733,-685.2683536
63.38143753,-685.5707159
64.34056782,-685.8658017
65.30018269,-686.1535686
66.26021665,-686.4339745
67.25754834,-686.7173287
68.25518797,-686.9926518
69.25306219,-687.2598965
70.25109764,-687.5190155
71.24922096,-687.7699615
72.2473588,-688.0126871
73.24543781,-688.247145
74.24338462,-688.4732879
75.24112588,-688.6910684
76.23858823,-688.9004394
77.23569833,-689.1013533
78.2323828,-689.293763
79.22856831,-689.4776211
80.22418148,-689.6528802
81.21914896,-689.8194932
82.2133974,-689.9774125
83.20685345,-690.126591
84.19944374,-690.2669812
85.19109492,-690.398536
86.21840355,-690.5255801
87.24454152,-690.6430184
88.26942701,-690.7507981
89.29297821,-690.8488665
90.3151133,-690.9371708
91.33575048,-691.0156582
92.35480794,-691.0842759
93.37220385,-691.1429712
94.38785641,-691.1916913
95.40168381,-691.2303834
96.41360423,-691.2589947
97.42353585,-691.2774725
98.43139688,-691.285764
99.43710549,-691.2838164
100.4405799,-691.2715769
101.4417382,-691.2489928
102.4761234,-691.2146404
103.480213,-691.1704682
104.5285691,-691.1142721
105.5733747,-691.0488002
106.6146598,-690.9741322
107.6524546,-690.8903475
108.6867892,-690.7975257
109.7176939,-690.6957465
110.7451987,-690.5850893
111.7693338,-690.4656337
112.7901294,-690.3374593
113.8076156,-690.2006457
114.8218226,-690.0552723
115.8327805,-689.9014188
116.8405194,-689.7391647
117.8450696,-689.5685897
118.8464612,-689.3897731
119.8447243,-689.2027947
120.839889,-689.0077339
121.8319856,-688.8046703
122.8210442,-688.5936836
123.8070949,-688.3748532
124.7901679,-688.1482587
125.7702933,-687.9139796
126.7475013,-687.6720956
127.7218221,-687.4226862
128.6932857,-687.1658309
129.6619224,-686.9016094
130.6277623,-686.6301011
131.5908355,-686.3513856
132.5511722,-686.0655426
133.5088026,-685.7726515
134.4637567,-685.4727919
135.4160649,-685.1660434
136.3657571,-684.8524855
137.3578999,-684.5167795
138.3472395,-684.173779
139.3338106,-683.8235755
140.3176478,-683.4662604
141.2987858,-683.1019252
142.2772593,-682.7306614
143.2531029,-682.3525604
144.2263514,-681.9677138
145.1970393,-681.576213
146.1652013,-681.1781495
147.1308721,-680.7736148
148.0940865,-680.3627003
149.0548789,-679.9454976
149.9697716,-679.5414766
150.8825194,-679.1318889
151.7931523,-678.7168141
152.7017006,-678.2963316
153.6081944,-677.8705212
154.5126638,-677.4394623
155.4151391,-677.0032346
156.3156503,-676.5619175
157.2142276,-676.1155906
158.1109011,-675.6643335
159.0057011,-675.2082257
159.8986577,-674.7473469
160.7898009,-674.2817765
161.6791611,-673.8115942
162.5667682,-673.3368794
163.4526525,-672.8577118
164.3368442,-672.374171
165.2193733,-671.8863363
166.10027,-671.3942876
166.9795645,-670.8981042
167.857287,-670.3978658
168.7334675,-669.8936518
169.6081363,-669.385542
170.4813234,-668.8736158
171.3530591,-668.3579528
172.2233735,-667.8386326
173.0922967,-667.3157346
173.9598589,-666.7893386
174.8260902,-666.259524
175.6910209,-665.7263704
176.5546809,-665.1899574
177.4171006,-664.6503645
178.2783101,-664.1076713
179.1383394,-663.5619573
179.9972188,-663.0133021
180.8549784,-662.4617853
181.7116483,-661.9074864
182.5672588,-661.350485
183.4218399,-660.7908607
184.2754218,-660.228693
185.1280347,-659.6640614
185.9797087,-659.0970456
186.830474,-658.5277251
187.6803607,-657.9561794
188.529399,-657.3824881
189.377619,-656.8067308
190.2250508,-656.2289871
191.0717247,-655.6493364
191.9176708,-655.0678584
192.7629192,-654.4846326
193.6075001,-653.8997386
194.4514436,-653.3132559
195.2947799,-652.7252642
196.1375391,-652.1358429
196.9797514,-651.5450716
197.821447,-650.9530299
198.6626559,-650.3597973
199.5034084,-649.7654535
200.3437346,-649.1700779
201.1836647,-648.5737501
202.0232287,-647.9765497
202.8624569,-647.3785563
203.7013794,-646.7798494
204.5400263,-646.1805085
205.3784279,-645.5806133
206.2166142,-644.9802432
207.0546154,-644.379478
207.8924617,-643.778397
208.7301831,-643.1770799
209.56781,-642.5756062
210.4053724,-641.9740555
211.2429004,-641.3725074
212.0804242,-640.7710414
212.9179741,-640.1697371
213.75558,-639.568674
214.5932722,-638.9679317
215.4310809,-638.3675898
216.2690361,-637.7677278
217.1071681,-637.1684252
217.9455069,-636.5697617
218.7840828,-635.9718168
219.6229258,-635.3746701
220.4620662,-634.7784011
221.3015341,-634.1830894
222.1413596,-633.5888145
222.9815729,-632.995656
223.8222042,-632.4036935
224.6632835,-631.8130065
225.5048411,-631.2236746
226.3469071,-630.6357774
227.1895117,-630.0493944
228.0326849,-629.4646051
228.876457,-628.8814892
229.7208582,-628.3001261
230.5659184,-627.7205955
231.411668,-627.142977
232.258137,-626.56735
233.1053557,-625.9937941
233.9533541,-625.4223889
234.8021624,-624.853214
235.6518108,-624.2863489
236.5023294,-623.7218732
237.3537484,-623.1598664
238.2060979,-622.6004081
239.0594081,-622.0435779
239.9137091,-621.4894553
240.7690311,-620.9381199
241.6254043,-620.3896512
242.4828587,-619.8441288
243.3414245,-619.3016323
244.2011319,-618.7622412
245.0620111,-618.2260351
245.9240921,-617.6930936
246.7874052,-617.1634962
247.6519805,-616.6373224
248.5178481,-616.1146518
249.3850382,-615.5955641
250.253581,-615.0801387
251.1235066,-614.5684552
251.9948451,-614.0605931
252.8676267,-613.5566321
253.7418816,-613.0566517
254.6176399,-612.5607315
255.4949317,-612.068951
256.3737873,-611.5813897
257.2542367,-611.0981273
258.1363101,-610.6192433
259.0200377,-610.1448172
259.9054496,-609.6749286
260.7925759,-609.2096572
261.6814469,-608.7490823
262.5720927,-608.2932837
263.5070866,-607.8209899
264.444096,-607.3541167
265.3831557,-606.8927557
266.3243003,-606.4369984
267.2675645,-605.9869362
268.212983,-605.5426606
269.1605904,-605.1042631
270.1104213,-604.6718352
271.0625105,-604.2454683
272.0168927,-603.8252539
272.9736024,-603.4112835
273.9326744,-603.0036486
274.8941433,-602.6024406
275.8580437,-602.207751
276.8244105,-601.8196713
277.7932782,-601.438293
278.7646814,-601.0637076
279.738655,-600.6960065
280.7152334,-600.3352811
281.6944515,-599.9816231
282.6763438,-599.6351238
283.660945,-599.2958747
284.6482899,-598.9639674
285.638413,-598.6394932
286.631349,-598.3225437
287.6271327,-598.0132103
288.6257986,-597.7115846
289.6273815,-597.4177579
290.6319159,-597.1318218
291.6394366,-596.8538677
292.6499783,-596.5839872
293.6635756,-596.3222716
294.6339825,-596.080153
295.6072353,-595.8456369
296.5833642,-595.6188028
297.5623992,-595.3997304
298.5443705,-595.1884991
299.5293084,-594.9851886
300.5172429,-594.7898784
301.5082041,-594.6026481
302.5022223,-594.4235772
303.4993276,-594.2527453
304.4995501,-594.0902319
305.5029201,-593.9361167
306.5094675,-593.7904791
307.5192227,-593.6533987
308.5322157,-593.5249552
309.5484767,-593.405228
310.5680359,-593.2942967
311.5909234,-593.1922409
312.6171693,-593.0991401
313.6468038,-593.0150739
314.6798571,-592.9401219
315.7163593,-592.8743636
316.7563406,-592.8178785
317.7998311,-592.7707463
318.8468609,-592.7330466
